"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-13","0.00",,"47.0","24","3","20"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-14","0.02",,"46.0","31","20","30"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-15","0.18",,"46.0","33","26","26"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-16",,,"45.0","26","22","24"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-17",,,"45.0","25","21","21"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-18","0.45",,"49.0","21","2","6"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-19","0.03",,"49.0","25","4","20"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-20","0.00",,"47.0","40","20","40"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-21","0.97",,"42.0","47","33","46"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-22","0.84",,"39.0","49","16","16"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-23","0.05",,"39.0","20","5","11"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-24","0.08",,"40.0","22","11","16"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-25","0.06",,"42.0","17","1","10"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-26","0.01",,"40.0","16","2","13"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-27","0.04",,"41.0","21","2","16"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-28","0.66",,"42.0","41","11","41"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-29","0.41",,"42.0","42","10","10"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-30","0.06",,"42.0","16","3","16"
"USC00435416","MOUNT MANSFIELD, VT US","2018-12-31","0.02",,"41.0","26","13","25"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-01","0.44",,"45.0","38","18","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-02","0.00",,"45.0","18","2","9"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-03","0.33",,"48.0","21","9","19"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-04","0.03",,"48.0","28","18","27"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-05","0.00",,"48.0","35","25","31"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-06","0.34",,"54.0","31","9","9"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-07","0.00",,"53.0","12","-6","6"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-08","0.14",,"53.0","30","6","29"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-09","0.60",,"59.0","34","19","21"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-10","0.42",,"65.0","22","5","5"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-11","0.03",,"66.0","5","-10","-10"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-12","0.00",,"65.0","5","-11","5"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-13","0.00",,"64.0",,"-5",
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-14","0.00",,"64.0",,"8",
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-15","0.06",,,"18","7","16"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-16","0.07",,,"20","16","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-17","0.00",,"64.0","18","-11","8"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-18","0.13",,"66.0","19","1","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-19","0.07",,"67.0","18","-2","6"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-20","0.33",,"80.0","16","3","4"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-21","0.06",,,"4","-23","-17"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-22","0.03",,,"8","-17","4"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-23","0.22",,,"23","1","23"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-24","1.10",,,"44","23","33"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-25","0.43",,"82.0","33","12","12"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-26","0.15",,,"15","1","4"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-27",,,,"22","1","21"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-28",,,"93.0","21","-6","9"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-29","0.04",,"93.0","14","-1","12"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-30","0.15",,"97.0","18","5","7"
"USC00435416","MOUNT MANSFIELD, VT US","2019-01-31",,,"98.0","7","-16","-4"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-01","0.00",,"98.0","6","-9","5"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-02","0.10",,"96.0","9","-4","6"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-03","0.05",,,"28","6","28"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-04","0.53",,"96.0","38","26","38"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-05","0.04",,"90.0","43","25","25"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-06","0.00",,"89.0","33","9","26"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-07","0.37",,,"41","23","34"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-08","0.09",,"88.0","44","15","15"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-09",,,"88.0","15","-1","5"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-10","0.00",,"88.0","12","-1","11"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-11",,,"88.0","11","2","7"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-12",,,"90.0","11","1","7"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-13","0.36",,"98.0","23","6","19"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-14","0.01",,"96.0","19","8","16"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-15","0.08",,"98.0","32","13","32"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-16","0.14",,"100.0","32","11","11"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-17","0.00",,"100.0","24","0","19"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-18","0.08",,"102.0","23","2","2"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-19",,,"101.0","5","-8","3"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-20","0.00",,"101.0","14","-1","14"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-21","0.31",,"103.0","26","10","24"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-22","0.12",,"104.0","24","12","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-23","0.00",,"103.0","33","11","33"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-24",,,"103.0","33","18","26"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-25","0.45",,"106.0","28","8","8"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-26",,,"107.0","10","-10","-1"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-27","0.00",,,"4","-16","1"
"USC00435416","MOUNT MANSFIELD, VT US","2019-02-28",,,,"17","0","15"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-01","0.00",,,"24","2","23"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-02","0.00",,"105.0","32","12","21"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-03","0.00",,"105.0","28","13","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-04","0.20",,"107.0","20","10","10"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-05",,,"108.0","14","-3","12"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-06",,,"108.0","12","-5","4"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-07","0.03",,,"9","-6","6"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-08","0.00",,"108.0","19","-1","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-09","0.00",,,"21","9","19"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-10",,,,"25","11","19"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-11",,,"109.0","28","19","22"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-12","0.48",,"116.0","22","12","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-13","0.00",,"116.0","30","11","22"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-14","0.07",,"117.0","48","22","47"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-15","0.07",,"108.0","48","33","40"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-16",,,"106.0","40","16","16"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-17","0.29",,"110.0","17","4","13"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-18",,,,"18","5","17"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-19","0.00",,"107.0","22","9","21"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-20","0.00",,"106.0","35","16","35"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-21","0.00",,"105.0","36","27","32"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-22","0.51",,"108.0","34","24","24"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-23",,,"124.0","24","10","14"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-24","0.00",,"122.0","30","13","30"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-25","0.09",,"122.0","30","6","17"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-26","0.00",,"121.0","19","7","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-27","0.00",,"119.0","36","13","35"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-28","0.06",,"118.0","40","26","37"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-29","0.04",,"118.0","37","32","32"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-30","0.02",,"117.0","44","25","41"
"USC00435416","MOUNT MANSFIELD, VT US","2019-03-31","0.53",,"114.0","48","27","27"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-01","0.22",,"118.0","27","9","18"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-02","0.00",,"117.0","33","14","32"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-03",,,"117.0","39","23","26"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-04","0.00",,"116.0","28","14","21"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-05",,,"116.0","36","13","30"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-06",,,"118.0","33","24","33"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-07","0.01",,"115.0","39","31","37"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-08","0.33",,"116.0","41","26","40"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-09","0.17",,"116.0","41","28","34"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-10","0.19",,"117.0","35","18","20"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-11","0.00",,"117.0","34","16","33"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-12","0.00",,"117.0","46","23","44"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-13","0.17",,"111.0","54","43","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-14","0.00",,"110.0","54","30","37"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-15","0.63",,"106.0","50","31","31"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-16","0.24",,"108.0","31","22","26"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-17","0.00",,"108.0","34","25","34"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-18","0.07",,"107.0","40","31","36"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-19","0.04",,"99.0","55","36","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-20","0.81",,"90.0","56","50","51"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-21","0.00",,"88.0","62","44","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-22","0.00",,"83.0","58","45","53"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-23","0.00",,"78.0","61","43","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-24","0.31",,"75.0","60","32","32"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-25","0.18",,"75.0","34","31","34"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-26","0.14",,"73.0","44","34","36"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-27","1.29",,"78.0","38","28","29"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-28","0.05",,"78.0","31","24","30"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-29","0.05",,"77.0","33","20","30"
"USC00435416","MOUNT MANSFIELD, VT US","2019-04-30","0.06",,"76.0","36","25","35"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-01","0.02",,"75.0","39","31","31"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-02","0.25",,"73.0","44","31","40"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-03","0.26",,"69.0","49","39","45"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-04","0.08",,"65.0","48","43","44"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-05","0.08",,"63.0","58","38","55"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-06","0.00",,"60.0","64","42","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-07","0.37",,"56.0","62","41","43"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-08","0.00",,"55.0","46","28","39"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-09","0.00",,"50.0","54","31","49"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-10","1.57",,"48.0","52","38","51"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-11","0.05",,"48.0","53","31","33"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-12","0.00",,"48.0","45","33","43"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-13",,,"47.0","49","37","42"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-14","0.48",,"59.0","42","29","36"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-15","0.04",,"58.0","42","31","40"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-16","0.14",,"57.0","47","36","44"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-17",,,"56.0","59","38","58"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-18","0.00",,"55.0","59","34","45"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-19","0.00",,"52.0","71","42","70"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-20","1.35",,"42.0","70","55","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-21","0.10",,"38.0","58","32","38"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-22","0.02",,,"54","33","53"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-23","0.01",,,"62","44","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-24","0.39",,,"56","43","44"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-25",,,,"60","41","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-26","1.24",,,"61","50","59"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-27","0.00",,,"61","44","47"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-28","0.43",,,"50","37","37"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-29","0.06",,,"51","35","51"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-30","0.00",,,"61","46","61"
"USC00435416","MOUNT MANSFIELD, VT US","2019-05-31","0.00",,"11.0","61","39","50"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-01","0.05",,"9.0","61","43","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-02",,,"8.0","60","51","53"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-03",,,"7.0","55","35","35"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-04","0.00",,"6.0","53","34","52"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-05","0.46",,"5.0","53","39","52"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-06","0.35",,"5.0","60","47","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-07","0.00",,"3.0","67","49","65"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-08","0.00",,"1.0","67","49","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-09","0.00",,"0.0","76","52","75"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-10","0.00",,"0.0","76","60","70"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-11","0.93",,"0.0","70","46","48"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-12","0.00",,"0.0","65","43","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-13","0.09",,"0.0","66","41","43"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-14","0.10",,"0.0","50","43","46"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-15","0.04",,"0.0","66","45","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-16","0.21",,"0.0","63","49","57"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-17",,,"0.0","61","48","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-18",,,"0.0","68","53","64"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-19",,,"0.0","72","56","70"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-20","2.19",,"0.0","70","59","59"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-21","0.04",,"0.0","60","51","55"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-22","0.07",,"0.0","62","47","59"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-23","0.00",,"0.0","69","50","69"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-24","0.00",,"0.0","69","54","69"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-25","0.41",,"0.0","69","54","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-26","0.00",,"0.0","75","56","70"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-27",,,"0.0","75","57","71"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-28","0.06",,"0.0","75","57","72"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-29","0.14",,"0.0","74","55","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-06-30","1.80",,"0.0","65","53","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-01","0.14",,"0.0","69","51","68"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-02","0.09",,"0.0","72","57","71"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-03","0.11",,"0.0","75","59","73"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-04","0.00",,"0.0","79","64","78"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-05","0.00",,"0.0","80","65","73"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-06",,,"0.0","75","64","66"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-07","0.00",,"0.0","67","52","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-08","0.00",,"0.0","70","53","68"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-09","0.00",,"0.0","73","57","71"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-10","0.00",,"0.0","76","60","73"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-11","0.00",,"0.0","77","64","67"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-12","0.33",,"0.0","72","59","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-13","0.09",,"0.0","69","57","67"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-14","0.28",,"0.0","70","57","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-15","0.08",,"0.0","66","51","66"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-16","0.00",,"0.0","72","57","72"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-17","1.03",,"0.0","72","63","66"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-18",,,"0.0",,,
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-19","0.08",,"0.0","75","62","71"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-20","0.00",,"0.0","80","66","76"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-21","0.08",,"0.0","79","65","72"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-22","0.08",,"0.0","72","56","58"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-23","0.00",,"0.0","67","53","65"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-24","0.11",,"0.0","66","52","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-25","0.00",,"0.0","68","53","65"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-26","0.00",,"0.0","74","58","72"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-27","0.00",,"0.0","76","63","75"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-28","1.01",,"0.0","76","62","64"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-29","0.20",,"0.0","75","62","74"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-30","0.00",,"0.0","81","66","78"
"USC00435416","MOUNT MANSFIELD, VT US","2019-07-31","0.15",,"0.0","80","60","64"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-01","0.00",,"0.0","69","56","65"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-02","0.00",,"0.0","70","57","69"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-03","0.00",,"0.0","74","57","73"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-04","0.00",,"0.0","73","54","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-05","0.00",,"0.0","68","50","66"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-06","0.00",,"0.0","77","58","73"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-07",,,"0.0","73","60","68"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-08","2.05",,"0.0","70","59","65"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-09","0.39",,"0.0","68","53","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-10","0.14",,"0.0","65","49","52"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-11","0.02",,"0.0","63","46","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-12","0.00",,"0.0","67","55","66"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-13","0.00",,"0.0","68","58","64"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-14","0.00",,"0.0","67","53","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-15","0.00",,"0.0","66","50","65"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-16","0.00",,"0.0","68","56","64"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-17","0.00",,"0.0","73","60","70"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-18",,,"0.0","74","57","73"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-19",,,"0.0","73","62","66"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-20","0.00",,"0.0","70","56","68"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-21",,,"0.0","70","60","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-22",,,"0.0","65","58","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-23","0.00",,"0.0","65","50","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-24","0.00",,"0.0","61","46","57"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-25","0.00",,"0.0","67","49","66"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-26","0.00",,"0.0","71","50","67"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-27","0.00",,"0.0","70","52","68"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-28","0.00",,"0.0","69","57","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-29",,,"0.0","65","54","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-30",,,"0.0","64","51","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-08-31","0.00",,"0.0","64","47","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-01","0.00",,"0.0","63","45","61"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-02",,,"0.0","63","53","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-03",,,"0.0","59","50","58"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-04",,,"0.0","61","53","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-05",,,"0.0","61","43","55"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-06","0.00",,"0.0","63","47","63"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-07",,,"0.0","63","45","50"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-08",,,"0.0","50","43","46"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-09",,,"0.0","52","41","51"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-10",,,"0.0","60","43","58"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-11",,,"0.0","62","57","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-12",,,"0.0","62","43","49"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-13",,,"0.0","57","40","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-14",,,"0.0","55","42","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-15",,,"0.0","55","44","52"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-16",,,"0.0","53","41","51"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-17",,,"0.0","54","43","53"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-18","0.00",,"0.0","57","40","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-19","0.00",,"0.0","64","43","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-20","0.00",,"0.0","65","51","64"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-21","0.00",,"0.0","68","56","67"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-22","0.00",,"0.0","71","58","65"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-23",,,"0.0","66","61","62"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-24",,,"0.0","63","47","47"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-25",,,"0.0","55","44","54"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-26",,,"0.0","58","47","47"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-27",,,"0.0","57","43","55"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-28",,,"0.0","65","50","56"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-29",,,"0.0","59","36","45"
"USC00435416","MOUNT MANSFIELD, VT US","2019-09-30",,,"0.0","56","38","50"
"USC00435416","MOUNT MANSFIELD, VT US","2019-10-01",,,"0.0","62","47","60"
"USC00435416","MOUNT MANSFIELD, VT US","2019-10-02",,,"0.0","64","37","37"
"USC00435416","MOUNT MANSFIELD, VT US","2019-10-03",,,"0.0","46","30","39"
"USC00435416","MOUNT MANSFIELD, VT US","2019-10-04",,,,"40","31","31"
